symbol,financialYear,reportType,financialYearEnd,reportingDate,currency,operatingIncome,netIncome,freeCashFlow,investedCapital,totalAssets,totalEquity,returnOnCapital,returnOnAssets,returnOnEquity,freeCashFlowToCapital,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
2038,2016,Interim,2016-06-30,2016-08-11,USD,178299000,120681000,696391000,1644299000,5358398000,3521547000,0.073540761,0.022521843,0.034269314,0.423518472,0.129962537,0.197751443,0.030073893,0.0203554,1.811378759
2318,2006,Final,2006-12-31,2007-04-11,RMB,8548000000,7838000000,43065000000,-311495000000,494435000000,46375000000,-0.025682595,0.015852438,0.169013477,-0.13825262,0.087099417,0.928625337,0.122646924,0.112459826,0.459045675
2318,2007,Final,2007-12-31,2008-03-19,RMB,22004000000,18688000000,26915000000,-460803000000,650794000000,92345000000,-0.041707628,0.028715692,0.202371542,-0.058408908,0.041357173,0.291461368,0.269409244,0.228809305,0.275149829
2318,2008,Interim,2008-06-30,2008-08-15,RMB,21532000000,18485000000,29521000000,-392002000000,688773000000,87928000000,-0.048390059,0.026837579,0.210228824,-0.075308289,0.042860275,0.335740606,0.233974812,0.200864964,0.27817149
2318,2008,Final,2008-12-31,2009-04-08,RMB,-1486000000,1418000000,53350000000,-524485000000,704564000000,64542000000,-0.003117344,0.002012592,0.02197019,-0.101718829,0.075720587,0.826593536,-0.016677328,0.015914167,1.03596615
2318,2009,Interim,2009-06-30,2009-08-14,RMB,-703000000,-592000000,88837000000,-610368000000,885419000000,95396000000,0.000609468,-0.00066861,-0.006205711,-0.145546621,0.100333289,0.931244497,-0.007446008,-0.006270323,-1.861486486
2318,2009,3rdQuarterly,2009-09-30,2009-10-27,RMB,-1172000000,-1829000000,96413000000,-635630000000,932343000000,96166000000,0.002482576,-0.001961724,-0.019019196,-0.151681009,0.103409368,1.002568475,-0.010387769,-0.016210946,-0.803171132
2318,2009,Final,2009-12-31,2010-04-16,RMB,19919000000,13883000000,89662000000,-679974000000,935712000000,84970000000,-0.021297873,0.01483683,0.163387078,-0.131860924,0.095822219,1.055219489,0.177510627,0.123720068,0.238132968
2318,2010,1stQuarterly,2010-03-31,2010-04-29,RMB,21790000000,16088000000,98053000000,-779677000000,995482000000,89672000000,-0.021372953,0.016161015,0.179409403,-0.125761052,0.098498014,1.093462842,0.16824436,0.124218231,0.205494779
2318,2010,Interim,2010-06-30,2010-08-24,RMB,21000000000,16017000000,99548000000,-780321000000,1032908000000,105111000000,-0.021319431,0.015506705,0.152381768,-0.12757314,0.096376444,0.947074997,0.152405835,0.116242108,0.209215209
2318,2010,3rdQuarterly,2010-09-30,2010-10-27,RMB,19249000000,14917000000,128566000000,-876838000000,1099102000000,111022000000,-0.017681715,0.013571989,0.134360757,-0.146624576,0.116973675,1.158022734,0.131013313,0.101528681,0.221626332
2318,2010,Final,2010-12-31,2011-03-29,RMB,22347000000,17311000000,135624000000,-898870000000,1171627000000,112030000000,-0.019956167,0.01477518,0.15452111,-0.150882775,0.115756977,1.210604302,0.140208553,0.108611906,0.242909133
2318,2011,1stQuarterly,2011-03-31,2011-04-27,RMB,24092000000,18574000000,171018000000,-988617000000,1231074000000,118893000000,-0.019488841,0.015087639,0.156224504,-0.172987112,0.138917725,1.438419419,0.133183705,0.102679485,0.22639173
2318,2011,Interim,2011-06-30,2011-08-17,RMB,26405000000,20457000000,149297000000,-1003980000000,1310064000000,134334000000,-0.020986474,0.015615268,0.152284604,-0.148705153,0.113961608,1.111386544,0.138692649,0.107450692,0.207508432
2318,2011,3rdQuarterly,2011-09-30,2011-10-26,RMB,27393000000,19074000000,118899000000,-1487167000000,2189406000000,121132000000,-0.014138964,0.008711952,0.157464584,-0.079949999,0.054306511,0.981565565,0.137644966,0.095843467,0.220457167
2318,2011,Final,2011-12-31,2012-03-15,RMB,30026000000,19475000000,69955000000,-1658763000000,2285424000000,130867000000,-0.013613759,0.008521395,0.148815209,-0.042172993,0.0306092,0.534550345,0.144493316,0.093719021,0.162567394
2318,2012,1stQuarterly,2012-03-31,2012-04-27,RMB,33100000000,19725000000,121010000000,-1531908000000,2450973000000,140554000000,-0.015953308,0.008047824,0.140337522,-0.078992994,0.049372229,0.86095024,0.15548739,0.092658271,0.160506971
2318,2012,Interim,2012-06-30,2012-08-23,RMB,34281000000,20677000000,193772000000,-1640586000000,2644999000000,146762000000,-0.016525193,0.007817394,0.140887968,-0.118111455,0.073259763,1.320314523,0.156153489,0.094185866,0.15311699
2318,2012,3rdQuarterly,2012-09-30,2012-10-30,RMB,33672000000,21041000000,144805000000,-2017852000000,2630601000000,146198000000,-0.01374184,0.007998552,0.143921257,-0.071761953,0.055046356,0.990471826,0.147847621,0.0923872,0.150468134
2318,2012,Final,2012-12-31,2013-03-14,RMB,32338000000,20050000000,272535000000,-2263184000000,2844266000000,159617000000,-0.011819631,0.00704927,0.125613187,-0.120421053,0.095819097,1.707430913,0.138232025,0.085705737,0.17765586
2318,2013,1stQuarterly,2013-03-31,2013-04-26,RMB,33991000000,21379000000,223778000000,-2522613000000,3110777000000,168432000000,-0.01114519,0.006872559,0.126929562,-0.088708811,0.071936368,1.328595516,0.13914713,0.087518063,0.166612096
2318,2013,Interim,2013-06-30,2013-08-29,RMB,39168000000,24001000000,172735000000,-2555939000000,3172572000000,172756000000,-0.012126267,0.007565155,0.138930052,-0.067581816,0.054446361,0.999878441,0.156304372,0.095778728,0.164909795
2318,2013,3rdQuarterly,2013-09-30,2013-10-25,RMB,44659000000,27304000000,318511000000,-2593203000000,3248769000000,179973000000,-0.013407743,0.008404414,0.151711646,-0.122825325,0.098040519,1.769771021,0.172717991,0.105597797,0.130457076
2318,2013,Final,2013-12-31,2014-03-13,RMB,46224000000,28154000000,207055000000,-2714978000000,3360312000000,182709000000,-0.013264933,0.008378389,0.154092026,-0.07626397,0.06161779,1.133250141,0.171803859,0.104641871,0.182744903
2318,2014,1stQuarterly,2014-03-31,2014-04-28,RMB,50900000000,31570000000,251724000000,-3284778000000,3661234000000,193586000000,-0.012128369,0.008622776,0.163079975,-0.076633489,0.068753868,1.300321304,0.17425062,0.108076465,0.162971175
2318,2014,Interim,2014-06-30,2014-08-19,RMB,51494000000,31606000000,222027000000,-3089061000000,3801225000000,206488000000,-0.012983557,0.008314688,0.153064585,-0.07187524,0.058409329,1.075253768,0.169395959,0.103971893,0.175314814
2318,2014,3rdQuarterly,2014-09-30,2014-10-28,RMB,58245000000,36502000000,87193000000,-3107263000000,3859496000000,218678000000,-0.01455815,0.009457712,0.166921227,-0.02806103,0.02259181,0.39872781,0.184539783,0.115650634,0.140951181
2318,2014,Final,2014-12-31,2015-03-19,RMB,62353000000,39279000000,156730000000,-3464334000000,4005911000000,289564000000,-0.013835271,0.00980526,0.135648768,-0.045241019,0.039124683,0.541262035,0.191019015,0.120331594,0.16673185
2318,2015,1stQuarterly,2015-03-31,2015-04-29,RMB,79179000000,48434000000,106711000000,-2159723000000,4215240000000,314727000000,-0.026564981,0.011490212,0.153892103,-0.049409577,0.025315522,0.33905893,0.229251175,0.140233539,0.135216178
2318,2015,Interim,2015-06-30,2015-08-20,RMB,89275000000,52566000000,271806000000,-4021165000000,4632287000000,331190000000,-0.015412698,0.011347742,0.15871856,-0.067593844,0.058676416,0.820695069,0.248467171,0.14629992,0.149527458
2318,2015,3rdQuarterly,2015-09-30,2015-10-27,RMB,93758000000,55868000000,214322000000,-3687106000000,4667113000000,328337000000,-0.017808276,0.011970569,0.170154445,-0.058127431,0.045921751,0.652750071,0.25193537,0.150121859,0.11722382
2318,2015,Final,2015-12-31,2016-03-15,RMB,93413000000,54203000000,119089000000,-2513048000000,4765159000000,334248000000,-0.025935836,0.011374857,0.162164022,-0.047388271,0.024991611,0.356289342,0.241995068,0.140417914,0.178745235
2318,2016,1stQuarterly,2016-03-31,2016-04-26,RMB,87266000000,54939000000,177239000000,-4325322000000,5006993000000,347693000000,-0.015289266,0.010972454,0.158010084,-0.040977065,0.035398292,0.509757171,0.210568733,0.13256521,0.176350642
2318,2016,Interim,2016-06-30,2016-08-17,RMB,89932000000,60330000000,-67532000000,-4492054000000,5219782000000,363948000000,-0.015933691,0.011557954,0.165765439,0.015033657,-0.012937705,-0.18555398,0.208847913,0.140103574,0.166659642
2319,2006,Final,2006-12-31,2007-04-12,RMB,981190000,727352000,1021718000,3057911000,7763678000,2998864000,0.294979722,0.093686523,0.242542509,0.33412287,0.131602315,0.340701679,0.060394414,0.044770124,0.205839813
2319,2007,Final,2007-12-31,2009-01-06,RMB,1115850000,935786000,1555082000,3645719000,9681279000,5111629000,0.300206645,0.096659336,0.183070015,0.426550154,0.160627744,0.304224348,0.052342938,0.043896392,0.200403725
2319,2008,Interim,2008-06-30,2008-09-19,RMB,1263975000,1033556000,1178893000,3949511000,10668630000,5514524000,0.30296309,0.096878043,0.187424336,0.298490876,0.11050088,0.213779648,0.050560434,0.041343412,0.181446385
2319,2008,Final,2008-12-31,2009-04-16,RMB,-1134169000,-948600000,296396000,2980973000,11315275000,4464616000,-0.323901308,-0.083833579,-0.212470681,0.09942928,0.026194326,0.066387792,-0.047524416,-0.039748627,0
2319,2009,Interim,2009-06-30,2009-09-08,RMB,-1033335000,-869615000,1246136000,2173671000,11659546000,5265865000,-0.416501827,-0.07458395,-0.165141909,0.57328639,0.106876889,0.236644122,-0.046420782,-0.039065945,0
2319,2009,Final,2009-12-31,2010-04-27,RMB,1302935000,1115799000,1887140000,2784487000,14096126000,8575678000,0.424051334,0.079156429,0.130112045,0.677733457,0.133876499,0.220057236,0.050677234,0.04339864,0.219972414
2319,2010,Interim,2010-06-30,2010-08-31,RMB,1185606000,1072721000,1250745000,2869683000,15182015000,9132008000,0.380407511,0.070657353,0.11746825,0.435847792,0.082383333,0.136962758,0.042272012,0.038247171,0.228805999
2319,2010,Final,2010-12-31,2011-03-31,RMB,1454983000,1237273000,2267037000,3332497000,17305841000,9758064000,0.384889551,0.071494532,0.126794926,0.680281783,0.130998372,0.232324465,0.048074114,0.040880754,0.225684227
2319,2011,Interim,2011-06-30,2010-08-26,RMB,1723242000,1408207000,2292681000,3495544000,18796593000,10390213000,0.421619483,0.074918205,0.135532063,0.655886752,0.121973221,0.220657748,0.050079928,0.040924551,0.19828974
2319,2011,Final,2011-12-31,2012-03-27,RMB,1896461000,1589274000,1933331000,4689009000,20201685000,11471058000,0.350260617,0.078670368,0.138546418,0.412311215,0.095701472,0.168539903,0.050724,0.042507773,0.220196769
2319,2012,Interim,2012-06-30,2012-08-28,RMB,1773167000,1444210000,1780716000,5791346000,21170212000,11919461000,0.26229403,0.068218967,0.121164036,0.30747878,0.084114226,0.149395682,0.04785485,0.038976844,0.242314483
2319,2012,Final,2012-12-31,2013-03-26,RMB,1608211000,1303101000,1112603000,6258126000,20915894000,12489245000,0.220606108,0.062301951,0.104337852,0.177785331,0.05319414,0.089084889,0.044671195,0.03619617,0.217110569
2319,2013,Interim,2013-06-30,2013-08-28,RMB,1644048000,1407905000,1848069000,6448244000,27141921000,13721884000,0.217219226,0.051871973,0.102602893,0.286600352,0.068089101,0.134680413,0.042785637,0.036640118,0.200948928
2319,2013,Final,2013-12-31,2014-03-25,RMB,1875922000,1630925000,2541753000,16286891000,40339396000,15360918000,0.096228044,0.04043008,0.106173667,0.156061277,0.063009198,0.165468822,0.04322402,0.037578927,0.225058173
2319,2014,Interim,2014-06-30,2014-08-27,RMB,2188853000,1930040000,2100467000,16605356000,46260590000,20273740000,0.110445595,0.041721042,0.095199011,0.126493343,0.045405106,0.103605304,0.045067948,0.039739052,0.19017896
2319,2014,Final,2014-12-31,2015-03-25,RMB,2664485000,2350803000,2400065000,22921503000,47080792000,21489400000,0.099294435,0.049931254,0.109393608,0.104708012,0.050977583,0.111685994,0.053237247,0.046969783,0.233284541
2319,2015,Interim,2015-06-30,2015-08-26,RMB,2915595000,2640863000,3041726000,20424678000,50105319000,21419087000,0.120722056,0.052706241,0.123294844,0.148924061,0.060706649,0.142010068,0.05857215,0.053052987,0.207661662
2319,2015,Final,2015-12-31,2016-03-22,RMB,3030292000,2367291000,1466943000,23833167000,50652541000,22136239000,0.105745661,0.046735878,0.106941879,0.061550486,0.028960897,0.066268845,0.061809246,0.048285932,0.232061458
2388,2006,Final,2006-12-31,2007-03-22,HKD,11078000000,14007000000,17609000000,nan,928953000000,84655000000,nan,0.015078266,0.165459807,nan,0.018955749,0.208008978,0.396152196,0.500894007,0.640108517
2388,2007,Final,2007-12-31,2008-03-25,HKD,10779000000,15446000000,32993000000,nan,1067637000000,92842000000,nan,0.014467464,0.166368669,nan,0.030902826,0.355367183,0.293753747,0.420940753,0.626311019
2388,2008,Interim,2008-06-30,2008-08-28,HKD,9307000000,15068000000,65998000000,nan,1127168000000,95047000000,nan,0.013368016,0.158532095,nan,0.058552053,0.694372258,0.234770325,0.380092324,0.649057606
2388,2008,Final,2008-12-31,2009-03-24,HKD,-3735000000,3343000000,4381000000,nan,1147244000000,82719000000,nan,0.00291394,0.040413932,nan,0.003818717,0.052962439,-0.112381526,0.100586731,1.38528268
2388,2009,Interim,2009-06-30,2009-08-27,HKD,-1427000000,2946000000,-64758000000,nan,1146150000000,94149000000,nan,0.002570344,0.031290826,nan,-0.056500458,-0.687824618,-0.048305745,0.099725805,1.022742702
2388,2009,Final,2009-12-31,2010-03-23,HKD,11058000000,13930000000,11771000000,nan,1212794000000,104179000000,nan,0.011485875,0.133712168,nan,0.009705688,0.112988222,0.331663717,0.417803905,0.648959081
2388,2010,Interim,2010-06-30,2010-08-26,HKD,8699000000,14431000000,58680000000,nan,1302176000000,106711000000,nan,0.011082219,0.135234418,nan,0.045063033,0.549896449,0.242920972,0.402987992,0.71069226
2388,2010,Final,2010-12-31,2011-03-24,HKD,13257000000,16196000000,264263000000,nan,1661040000000,115181000000,nan,0.009750518,0.140613469,nan,0.159094904,2.294328058,0.373478702,0.456276764,0.634539392
2388,2011,Interim,2011-06-30,2011-08-24,HKD,19617000000,20997000000,241148000000,nan,1830379000000,126163000000,nan,0.011471395,0.166427558,nan,0.131747578,1.911400331,0.510513715,0.546426898,0.605276944
2388,2011,Final,2011-12-31,2012-03-29,HKD,20030000000,20430000000,-107168000000,nan,1738510000000,129765000000,nan,0.011751442,0.157438446,nan,-0.061643591,-0.825862135,0.531327922,0.541938564,0.614782183
2388,2012,Interim,2012-06-30,2012-08-23,HKD,19414000000,19680000000,-235703000000,nan,1684722000000,140714000000,nan,0.011681452,0.139858152,nan,-0.139906168,-1.675050102,0.482971366,0.489588775,0.592530488
2388,2012,Final,2012-12-31,2013-03-26,HKD,28402000000,20930000000,-81500000000,nan,1830763000000,150969000000,nan,0.011432392,0.138637734,nan,-0.044516958,-0.539845929,0.817135623,0.602163531,0.625370282
2388,2013,Interim,2013-06-30,2013-08-29,HKD,26801000000,20939000000,11067000000,nan,1834661000000,151806000000,nan,0.011413008,0.137932625,nan,0.006032177,0.072902257,0.71972179,0.56230195,0.625101485
2388,2013,Final,2013-12-31,2014-03-26,HKD,28830000000,22252000000,139958000000,nan,2046936000000,158813000000,nan,0.010870882,0.140114474,nan,0.06837439,0.881275462,0.728471801,0.562259956,0.479911918
2388,2014,Interim,2014-06-30,2014-08-19,HKD,27259000000,23083000000,178514000000,nan,2085236000000,168865000000,nan,0.01106973,0.136694993,nan,0.085608535,1.057140319,0.61754378,0.522937858,0.462634839
2388,2014,Final,2014-12-31,2015-03-25,HKD,32116000000,24577000000,60677000000,nan,2189367000000,176714000000,nan,0.011225619,0.139077832,nan,0.027714403,0.343362722,0.742875648,0.568490933,0.481832608
2388,2015,Interim,2015-06-30,2015-08-28,HKD,32325000000,25881000000,13267000000,nan,2367685000000,185574000000,nan,0.01093093,0.13946458,nan,0.005603364,0.071491696,0.687488037,0.550437057,0.457555736
2388,2015,Final,2015-12-31,2016-03-30,HKD,33076000000,26796000000,-72454000000,nan,2367864000000,192578000000,nan,0.011316528,0.13914362,nan,-0.030598886,-0.376231968,0.702265441,0.568929277,0.482945216
2388,2016,Interim,2016-06-30,2016-08-30,HKD,101412000000,56140000000,23859000000,nan,2364232000000,228586000000,nan,0.023745555,0.245596843,nan,0.010091649,0.104376471,2.766435703,1.531452889,0.364232276
2600,2006,Final,2006-12-31,2007-03-10,RMB,17667720000,11841680000,7518593000,45077623000,81941760000,44795750000,0.290988333,0.144513371,0.264348292,0.166792135,0.091755327,0.167841659,0.272538041,0.182666935,0.324278312
2600,2007,Final,2007-12-31,2008-03-17,RMB,15793915000,10753042000,-197626000,69651575000,105848068000,60688063000,0.183359736,0.101589403,0.177185454,-0.002837351,-0.001867072,-0.003256423,0.185377124,0.126211139,0.384240013
2600,2008,Interim,2008-06-30,2008-08-29,RMB,9505317000,6177067000,-8865694000,78236013000,120526052000,58199114000,0.097240417,0.051250886,0.106136788,-0.113319859,-0.073558321,-0.152333831,0.115621911,0.075137346,0.469807273
2600,2008,Final,2008-12-31,2009-03-27,RMB,1832407000,19485000,-11767485000,94024645000,135612152000,54983090000,0.024441569,0.000143682,0.000354382,-0.125153198,-0.086773087,-0.214020074,0.02388181,0.000253949,36.09304593
2600,2009,Interim,2009-06-30,2009-08-24,RMB,-5368777000,-5896299000,-8592129000,96330863000,134167383000,51573571000,-0.045800627,-0.043947336,-0.114327918,-0.089193938,-0.064040371,-0.166599458,-0.082532601,-0.090642039,0
2600,2009,Final,2009-12-31,2010-03-26,RMB,-3279436000,-4642894000,-10303228000,107382088000,133975189000,50400738000,-0.026511764,-0.034654879,-0.092119564,-0.095949224,-0.076904,-0.204426134,-0.046670401,-0.066074083,0
2600,2010,Interim,2010-06-30,2010-08-23,RMB,2021012000,-590417000,-6874804000,94785846000,142044081000,50909279000,-0.511024586,-0.004156576,-0.011597434,-0.072529859,-0.048399088,-0.135040294,0.019801882,-0.005784908,0
2600,2010,Final,2010-12-31,2011-02-28,RMB,3401726000,778008000,-1222088000,96262919000,141322039000,51580792000,0.024810496,0.005505214,0.015083289,-0.012695314,-0.00864754,-0.023692696,0.028114635,0.006430092,0.198171484
2600,2011,Interim,2011-06-30,2011-08-26,RMB,3437740000,659993000,-429092000,108858901000,147827023000,51848463000,0.021544725,0.00446463,0.012729268,-0.003941726,-0.002902663,-0.008275887,0.027029206,0.00518919,0.233607023
2600,2011,Final,2011-12-31,2012-03-16,RMB,3586607000,237974000,-6062962000,111417295000,157134157000,51825999000,0.027173539,0.001514464,0.004591788,-0.054416704,-0.038584622,-0.116986881,0.024586947,0.001631362,0
2600,2012,Interim,2012-06-30,2012-08-24,RMB,-491110000,-3427861000,-12122318000,123569870000,180088855000,48694427000,-0.003246379,-0.019034276,-0.070395345,-0.098100921,-0.067312983,-0.248946722,-0.003239459,-0.022610853,0
